"county","year","population.estimate","population.quintile","state.frac","state.frac.quintile","pop.per.chg","pop.per.chg.quintile"
"San Diego",2002,2890256,5,0.0832314773954691,5,1.43961297722409,3
"San Diego",2003,2927216,5,0.0832456076962976,5,1.27877945759822,3
"San Diego",2004,2953703,5,0.0830371849171879,5,0.904852938765024,2
"San Diego",2005,2966783,5,0.0827112183489706,5,0.442833961302135,1
"San Diego",2006,2976492,5,0.0824143136645431,5,0.327256830041159,1
"San Diego",2007,2998477,5,0.0823764749993929,5,0.738621168812145,1
"San Diego",2008,3032689,5,0.0826247279786129,5,1.14097923712605,3
"San Diego",2009,3064436,5,0.0828971729241926,5,1.04682676001397,2
"San Diego",2010,3091579,5,0.083053602658507,5,0.885742107193624,2
"San Diego",2011,3120688,5,0.0831366842729282,5,0.941557695921728,2
"San Diego",2012,3153951,5,0.0832586593980781,5,1.0658867531775,2
"San Diego",2013,3194778,5,0.0835471823461193,5,1.29447160085873,3
"San Diego",2014,3230278,5,0.0837565679398272,5,1.11118832044042,3
"San Diego",2015,3263848,5,0.0838870677385178,5,1.03922944093357,2
"San Diego",2016,3288612,5,0.0837737365377821,5,0.758736313700883,1
"San Francisco",1981,684000,5,0.028453762635717,5,NA,NA
"San Francisco",1982,691200,5,0.0281582270745916,5,1.05263157894737,4
"San Francisco",1983,699800,5,0.0279071622268304,5,1.24421296296296,4
"San Francisco",1984,708700,5,0.0276976589674444,5,1.27179194055444,5
"San Francisco",1985,720400,5,0.0275877915214644,5,1.65091011711585,5
"San Francisco",1986,732900,5,0.0274063271258694,5,1.73514714047751,5
"San Francisco",1987,736700,5,0.0268986417409084,5,0.518488197571292,2
"San Francisco",1988,733300,5,0.0261323545133816,5,-0.461517578390118,1
"San Francisco",1989,727500,5,0.0252858781411838,5,-0.790945042956498,1
"San Francisco",1990,724000,5,0.0244942147641924,5,-0.481099656357388,1
"San Francisco",1991,724593,5,0.0240380738104713,5,0.0819060773480663,2
"San Francisco",1992,728487,5,0.0237114555031381,5,0.53740513640071,2
"San Francisco",1993,736629,5,0.0236472042792114,5,1.11765892871115,4
"San Francisco",1994,742795,5,0.0236416314490559,5,0.837056374375703,3
"San Francisco",1995,741615,4,0.0234556390283059,5,-0.158859443049563,1
"San Francisco",1996,741971,4,0.023305013075974,5,0.0480033440531812,2
"San Francisco",1997,746762,4,0.0231857003640943,5,0.645712568280971,3
"San Francisco",1998,753810,4,0.0230820270405207,5,0.943808067362828,3
"San Francisco",1999,762359,4,0.0230036591484248,5,1.13410541117788,4
"San Francisco",2000,773312,4,0.0229322567686102,5,1.43672469269727,5
"San Francisco",2001,780614,4,0.0227871327928604,5,0.944250186212033,3
"San Francisco",2002,782765,4,0.0225414936958748,5,0.275552321633996,2
"San Francisco",2003,782599,4,0.0222559351060922,4,-0.0212068756267845,1
"San Francisco",2004,781308,4,0.02196484103963,4,-0.164963154821307,1
"San Francisco",2005,780187,4,0.0217509057150551,4,-0.143477348241667,1
"San Francisco",2006,781295,4,0.0216328117779383,4,0.142017234329718,2
"San Francisco",2007,787127,4,0.0216245606142209,4,0.746453004306952,3
"San Francisco",2008,795002,4,0.0216595977999898,4,1.00047387524504,3
"San Francisco",2009,800239,4,0.0216475562758312,4,0.658740481156022,3
"San Francisco",2010,804989,4,0.0216255953836111,4,0.593572670164788,2
"San Francisco",2011,815854,4,0.0217347573390245,4,1.34970788420711,5
"San Francisco",2012,826103,4,0.0218076401011717,4,1.25622966854364,5
"San Francisco",2013,839564,4,0.0219555808257216,4,1.62945782789797,5
"San Francisco",2014,848186,4,0.0219922707378778,4,1.02696161340886,4
"San Francisco",2015,857508,4,0.0220395777261444,4,1.09905138731363,4
"San Francisco",2016,866583,4,0.0220752390157674,4,1.0582991645559,4
"San Joaquin",1981,356200,4,0.0148175880860269,4,NA,NA
"San Joaquin",1982,368300,4,0.0150038701266957,4,3.39696799550814,5
"San Joaquin",1983,380600,4,0.0151778593077046,4,3.33966874830301,5
"San Joaquin",1984,393300,4,0.0153710868800563,4,3.33683657383079,5
"San Joaquin",1985,408600,4,0.0156473787002642,4,3.89016018306636,5
"San Joaquin",1986,425400,4,0.0159075611397801,4,4.11160058737151,5
"San Joaquin",1987,441600,4,0.0161238498612531,4,3.80818053596615,5
"San Joaquin",1988,454800,4,0.0162075478422009,4,2.98913043478261,4
"San Joaquin",1989,466300,4,0.0162072920649265,4,2.52858399296394,4
"San Joaquin",1990,477700,4,0.0161614452939982,4,2.44477803988848,4
"San Joaquin",1991,487943,4,0.0161873077014307,4,2.1442327820808,3
"San Joaquin",1992,498616,4,0.0162294057370313,4,2.18734565307833,3
"San Joaquin",1993,505801,4,0.0162371825866609,4,1.44098865660147,3
"San Joaquin",1994,511050,4,0.0162656665056173,4,1.03775990952964,1
"San Joaquin",1995,517926,4,0.0163808516539908,4,1.34546521866745,2
"San Joaquin",1996,525367,4,0.0165015678573492,4,1.43669172816194,2
"San Joaquin",1997,532567,4,0.0165353069462621,4,1.37047054725554,2
"San Joaquin",1998,540109,4,0.0165383989902344,4,1.41615984467682,2
"San Joaquin",1999,549218,4,0.0165722758833824,4,1.68651142639726,3
"San Joaquin",2000,560634,4,0.0166253760981506,4,2.07859174316938,3
"San Joaquin",2001,578121,4,0.0168761000921598,4,3.11914725114781,5
"San Joaquin",2002,596039,4,0.0171642949812466,4,3.0993511738892,4
"San Joaquin",2003,612295,4,0.0174127462286365,4,2.72733831175477,4
"San Joaquin",2004,629787,4,0.01770514489014,4,2.85679288578218,4
"San Joaquin",2005,645059,4,0.0179836596734472,4,2.42494684710863,4
"San Joaquin",2006,656247,4,0.0181704322065759,4,1.7344149914969,3
"San Joaquin",2007,665304,4,0.0182777451095993,4,1.380120594837,2
"San Joaquin",2008,672492,4,0.0183218485534763,4,1.08040835467696,1
"San Joaquin",2009,677833,4,0.0183363070446648,4,0.794210191348001,1
"San Joaquin",2010,684057,4,0.0183768224178552,4,0.918220269594428,1
"San Joaquin",2011,691818,4,0.0184303764555536,4,1.1345545765923,2
"San Joaquin",2012,698412,4,0.0184368263259418,4,0.953140854964745,1
"San Joaquin",2013,704700,4,0.0184287294451477,4,0.900328173055446,1
"San Joaquin",2014,711850,4,0.0184572698968838,4,1.01461614871577,1
"San Joaquin",2015,723761,4,0.0186020268203352,4,1.67324576806912,3
"San Joaquin",2016,733383,4,0.0186821170217977,4,1.32944438840999,2
"San Luis Obispo",1981,159200,3,0.00662257165439494,3,NA,NA
"San Luis Obispo",1982,164000,3,0.00668106082209639,3,3.01507537688442,5
"San Luis Obispo",1983,168300,3,0.00671159674589249,3,2.6219512195122,4
"San Luis Obispo",1984,173500,3,0.00678078711845859,3,3.08972073677956,5
"San Luis Obispo",1985,179900,3,0.00688928885995481,3,3.68876080691643,5
"San Luis Obispo",1986,187800,3,0.00702266098272381,3,4.39132851584213,5
"San Luis Obispo",1987,193900,3,0.00707974295311815,3,3.24813631522897,5
"San Luis Obispo",1988,198900,3,0.00708812943230819,3,2.57864878803507,4
"San Luis Obispo",1989,205800,3,0.00715303604323798,3,3.46907993966818,5
"San Luis Obispo",1990,215000,3,0.0072738344948914,3,4.47035957240039,5
"San Luis Obispo",1991,219320,3,0.00727585050933773,3,2.0093023255814,4
"San Luis Obispo",1992,221953,3,0.00722432752168262,3,1.20052890753237,3
"San Luis Obispo",1993,224525,3,0.00720768329890617,3,1.15880389091384,3
"San Luis Obispo",1994,227036,3,0.00722608719453934,3,1.11836098430019,3
"San Luis Obispo",1995,229160,3,0.00724782298055808,3,0.935534452685918,2
"San Luis Obispo",1996,231876,3,0.00728313264535209,3,1.18519811485425,3
"San Luis Obispo",1997,235693,3,0.00731787005219128,3,1.64613845331125,4
"San Luis Obispo",1998,239147,3,0.00732279688603151,3,1.46546566932408,4
"San Luis Obispo",1999,242083,3,0.0073046882343202,3,1.22769677227814,3
"San Luis Obispo",2000,245696,3,0.00728601619918021,3,1.49246332869305,4
"San Luis Obispo",2001,249687,3,0.00728868663084564,3,1.62436506902839,4
"San Luis Obispo",2002,252604,3,0.00727430515359369,3,1.1682626648564,3
"San Luis Obispo",2003,254583,3,0.00723995651299615,3,0.783439692166395,2
"San Luis Obispo",2004,257045,3,0.0072262828040052,4,0.967071642646995,3
"San Luis Obispo",2005,259213,3,0.00722662326226479,4,0.843432083876364,2
"San Luis Obispo",2006,260873,3,0.00722315707504349,4,0.640399979939278,1
"San Luis Obispo",2007,262982,3,0.00722484452883592,4,0.808439355548485,2
"San Luis Obispo",2008,265505,3,0.0072336063480171,4,0.959381250427786,2
"San Luis Obispo",2009,267537,3,0.00723724070354862,4,0.765333986177285,2
"San Luis Obispo",2010,269333,3,0.00723548580347572,4,0.671309015201636,1
"San Luis Obispo",2011,270057,3,0.00719445312850697,4,0.268812213876502,1
"San Luis Obispo",2012,271348,3,0.0071631013640826,4,0.478047227066878,1
"San Luis Obispo",2013,273254,3,0.00714591178629829,4,0.702419033860578,1
"San Luis Obispo",2014,275446,3,0.00714192760274925,4,0.802184048540918,2
"San Luis Obispo",2015,276375,3,0.00710336031158095,4,0.337271189271218,1
"San Luis Obispo",2016,277977,3,0.00708115519908188,4,0.579647218453189,1
"San Mateo",1981,589600,4,0.0245268105994426,5,NA,NA
"San Mateo",1982,592900,4,0.0241536643989082,5,0.559701492537313,2
"San Mateo",1983,599600,4,0.023911309618759,5,1.13003879237645,4
"San Mateo",1984,607900,4,0.0237581584398327,5,1.38425617078052,5
"San Mateo",1985,614400,4,0.023528510703481,5,1.06925481164665,4
"San Mateo",1986,618600,4,0.0231321516715279,5,0.68359375,2
"San Mateo",1987,622600,4,0.0227325836132613,5,0.646621403168445,2
"San Mateo",1988,629800,4,0.0224439613698728,4,1.15644073241246,5
"San Mateo",1989,638300,4,0.0221855340446978,4,1.3496348046999,5
"San Mateo",1990,647400,4,0.0219026997767102,4,1.42566191446029,5
"San Mateo",1991,651093,4,0.0215997416363133,4,0.570435588507878,2
"San Mateo",1992,657980,4,0.0214165297279907,4,1.05775979775547,4
"San Mateo",1993,664394,4,0.0213283221810198,4,0.974801665704125,4
"San Mateo",1994,668711,4,0.0212836906655667,4,0.649765049052219,2
"San Mateo",1995,673274,4,0.0212941646422249,4,0.682357550571174,2
"San Mateo",1996,677926,4,0.0212933851788584,4,0.690951974976013,3
"San Mateo",1997,685153,4,0.0212728448442211,4,1.06604555659467,4
"San Mateo",1998,693089,4,0.0212227206318402,4,1.15828143494957,5
"San Mateo",1999,698333,4,0.0210717185789069,4,0.756612787102378,3
"San Mateo",2000,705052,4,0.0209080338844117,4,0.962148430619776,4
"San Mateo",2001,707965,4,0.0206664144733472,4,0.413161015074065,1
"San Mateo",2002,706213,4,0.0203370052154157,4,-0.247469860798203,1
"San Mateo",2003,704014,4,0.0200210962418562,4,-0.311379144818914,1
"San Mateo",2004,702254,4,0.0197424030976828,4,-0.249995028507956,1
"San Mateo",2005,700350,4,0.0195251225892495,4,-0.271126971152888,1
"San Mateo",2006,699347,4,0.0193638024286164,4,-0.143214107232098,1
"San Mateo",2007,701838,4,0.0192814353622269,4,0.35618941669872,1
"San Mateo",2008,707820,4,0.0192843496177227,4,0.852333444470091,3
"San Mateo",2009,713818,4,0.0193097503692038,4,0.847390579525868,3
"San Mateo",2010,718614,4,0.0193051775875177,4,0.671879946989289,2
"San Mateo",2011,726305,4,0.0193491273305275,4,1.07025468471252,4
"San Mateo",2012,735256,4,0.0194094419584811,4,1.23240236539746,5
"San Mateo",2013,745626,4,0.0194989922254402,4,1.41039311477907,5
"San Mateo",2014,752145,4,0.0195020626067172,4,0.874298911250412,3
"San Mateo",2015,759155,4,0.0195117195742677,4,0.932001143396552,3
"San Mateo",2016,766041,4,0.0195140432836525,4,0.907061140346833,3
"Santa Barbara",1981,303200,4,0.0126128374724406,4,NA,NA
"Santa Barbara",1982,309900,4,0.0126247606632175,4,2.20976253298153,5
"Santa Barbara",1983,318000,4,0.0126814483968735,4,2.61374636979671,5
"Santa Barbara",1984,326200,4,0.0127486614296322,4,2.57861635220126,5
"Santa Barbara",1985,333900,4,0.0127867345766476,4,2.36051502145923,5
"Santa Barbara",1986,341900,4,0.0127851320020941,4,2.39592692422881,5
"Santa Barbara",1987,348300,4,0.0127172484299693,4,1.87189236618894,4
"Santa Barbara",1988,353000,4,0.0125797370015324,4,1.34941142693081,4
"Santa Barbara",1989,359800,4,0.0125056480483821,4,1.92634560906516,5
"Santa Barbara",1990,368000,4,0.0124500981121862,4,2.27904391328516,5
"Santa Barbara",1991,371903,4,0.0123377285791274,4,1.06059782608696,4
"Santa Barbara",1992,376685,4,0.0122606849761211,4,1.28581915176807,4
"Santa Barbara",1993,378473,4,0.0121497094808458,4,0.474667162217768,1
"Santa Barbara",1994,379723,4,0.0120857992026466,4,0.330274550628446,1
"Santa Barbara",1995,382374,4,0.0120936422777444,4,0.698140486617877,2
"Santa Barbara",1996,384301,4,0.0120707410803251,4,0.503956858991459,1
"Santa Barbara",1997,387698,4,0.0120373688802572,4,0.883942534627805,3
"Santa Barbara",1998,391283,4,0.0119812748391452,4,0.92468880417232,3
"Santa Barbara",1999,393498,4,0.011873531849938,4,0.566086438715712,1
"Santa Barbara",2000,397877,4,0.0117988826325265,4,1.11283920121576,4
"Santa Barbara",2001,401667,4,0.0117251794965372,4,0.952555689321072,3
"Santa Barbara",2002,404794,4,0.011656961411315,4,0.77850557800367,2
"Santa Barbara",2003,407828,4,0.0115980131618458,4,0.749517038296022,2
"Santa Barbara",2004,410357,4,0.0115363291742814,4,0.620114361936895,2
"Santa Barbara",2005,411440,4,0.0114705739103603,4,0.263916540963113,1
"Santa Barbara",2006,412271,4,0.0114151260976999,4,0.201973556290103,1
"Santa Barbara",2007,414750,4,0.0113943321913085,4,0.601303511525186,2
"Santa Barbara",2008,418309,4,0.011396706795852,4,0.858107293550332,3
"Santa Barbara",2009,421197,4,0.0113939532573534,4,0.690398724387952,2
"Santa Barbara",2010,423740,4,0.0113835465923775,4,0.603755487337279,2
"Santa Barbara",2011,424610,4,0.0113118221075378,4,0.205314579695096,1
"Santa Barbara",2012,428584,4,0.0113138502403702,4,0.935917665622571,3
"Santa Barbara",2013,433360,4,0.0113328709980832,4,1.11436731189218,4
"Santa Barbara",2014,438612,4,0.0113725926304868,4,1.21192541997416,4
"Santa Barbara",2015,443018,4,0.0113864006459194,4,1.00453247973152,3
"Santa Barbara",2016,446717,4,0.0113796192025537,4,0.834954787390129,3
"Santa Clara",1981,1311600,5,0.0545613378260327,5,NA,NA
"Santa Clara",1982,1332300,5,0.0542754715443842,5,1.57822506861848,5
"Santa Clara",1983,1355500,5,0.0540556707608869,5,1.74134954589807,5
"Santa Clara",1984,1379100,5,0.0538984640637824,5,1.7410549612689,5
"Santa Clara",1985,1400300,5,0.0536246314096427,5,1.53723442825031,4
"Santa Clara",1986,1415300,5,0.0529242390247551,5,1.07119902877955,2
"Santa Clara",1987,1427000,5,0.0521031108514678,5,0.826679855860948,2
"Santa Clara",1988,1445100,5,0.0514985210790777,5,1.26839523475823,3
"Santa Clara",1989,1471100,5,0.0511313475374509,5,1.79918344751228,5
"Santa Clara",1990,1493800,5,0.0505379254347385,5,1.5430630140711,5
"Santa Clara",1991,1501771,5,0.0498206332995561,5,0.533605569688044,1
"Santa Clara",1992,1519153,5,0.0494467694851915,5,1.15743345689856,3
"Santa Clara",1993,1542054,5,0.0495028921581626,5,1.5074847628909,4
"Santa Clara",1994,1558454,5,0.0496023736001278,5,1.06351658242837,2
"Santa Clara",1995,1568225,5,0.0495994815573647,5,0.626967494709501,1
"Santa Clara",1996,1586378,5,0.0498275000416962,5,1.15755073411022,3
"Santa Clara",1997,1612739,5,0.0500728253707192,5,1.66170988251224,5
"Santa Clara",1998,1638277,5,0.0501648346584195,5,1.58351723372474,5
"Santa Clara",1999,1658055,5,0.0500306706805343,5,1.20724395203009,3
"Santa Clara",2000,1676920,5,0.0497283890854116,5,1.13777890359487,3
"Santa Clara",2001,1690366,5,0.0493439709133276,5,0.801827159315889,2
"Santa Clara",2002,1693230,5,0.0487603985495853,5,0.169430762331945,1
"Santa Clara",2003,1693752,5,0.0481677520643572,5,0.0308286529296079,1
"Santa Clara",2004,1695602,5,0.047668305452496,5,0.109224963276796,1
"Santa Clara",2005,1698234,5,0.0473452231530401,5,0.155225105891595,1
"Santa Clara",2006,1706676,5,0.0472551349668495,5,0.497104639289992,1
"Santa Clara",2007,1725066,5,0.0473923449208724,5,1.07753316974048,2
"Santa Clara",2008,1747912,5,0.0476213530403392,5,1.32435512612271,4
"Santa Clara",2009,1767204,5,0.047805278224223,5,1.10371689192591,2
"Santa Clara",2010,1781427,5,0.047857075695991,5,0.804830681687004,2
"Santa Clara",2011,1803362,5,0.0480424628235172,5,1.23131624254039,3
"Santa Clara",2012,1828496,5,0.0482690205633341,5,1.39373015512138,4
"Santa Clara",2013,1856194,5,0.0485416447051321,5,1.51479686037049,4
"Santa Clara",2014,1879813,5,0.0487409087541909,5,1.27244242789277,4
"Santa Clara",2015,1903974,5,0.048935733499347,5,1.28528741954652,4
"Santa Clara",2016,1927888,5,0.0491108046149414,5,1.25600454628057,3
"Santa Cruz",1981,191000,3,0.00794542202254669,4,NA,NA
"Santa Cruz",1982,194600,3,0.00792764899987779,4,1.8848167539267,5
"Santa Cruz",1983,198200,3,0.00790397192534695,4,1.84994861253854,5
"Santa Cruz",1984,201700,3,0.00788290928987376,4,1.76589303733602,4
"Santa Cruz",1985,206000,3,0.00788879102362808,4,2.13187902825979,5
"Santa Cruz",1986,210700,3,0.00787899184802932,4,2.28155339805825,5
"Santa Cruz",1987,215400,3,0.00786475828830145,4,2.23065970574276,5
"Santa Cruz",1988,219200,3,0.00781155340151812,4,1.76415970287837,4
"Santa Cruz",1989,224500,4,0.00780299607243405,4,2.41788321167883,5
"Santa Cruz",1990,228700,3,0.00773732999526355,4,1.87082405345212,5
"Santa Cruz",1991,230309,3,0.0076404060503149,4,0.703541757761259,2
"Santa Cruz",1992,232591,3,0.00757058279273396,4,0.990842737365887,3
"Santa Cruz",1993,235076,3,0.00754639064324091,4,1.06839903521632,4
"Santa Cruz",1994,237408,4,0.00755620654293238,4,0.992019602171213,3
"Santa Cruz",1995,239889,4,0.00758715747505279,4,1.04503639304488,3
"Santa Cruz",1996,242299,4,0.00761051491674932,4,1.00463130864692,3
"Santa Cruz",1997,245175,4,0.00761227015671232,4,1.18696321487088,4
"Santa Cruz",1998,248422,4,0.00760680187508821,4,1.32436015091261,4
"Santa Cruz",1999,251571,4,0.00759098211686143,4,1.26760109813141,4
"Santa Cruz",2000,254815,4,0.00755643648164441,4,1.28949680209563,4
"Santa Cruz",2001,256031,3,0.00747387620013072,4,0.477208955516747,1
"Santa Cruz",2002,255890,3,0.00736893297712264,4,-0.0550714561908519,1
"Santa Cruz",2003,255368,3,0.00726228072892063,4,-0.203993903630466,1
"Santa Cruz",2004,254986,3,0.00716839832349227,3,-0.149588045487297,1
"Santa Cruz",2005,254783,3,0.00710311888149749,3,-0.0796122140039061,1
"Santa Cruz",2006,255107,3,0.00706350573628977,3,0.12716704018714,1
"Santa Cruz",2007,256543,3,0.00704794734986103,3,0.562901057203448,1
"Santa Cruz",2008,258737,3,0.00704921416043728,3,0.85521725402759,3
"Santa Cruz",2009,260892,3,0.00705748439143074,3,0.832892087331924,2
"Santa Cruz",2010,262552,3,0.00705331789522323,3,0.636278613372583,2
"Santa Cruz",2011,264761,3,0.00705336504795889,3,0.841357140680703,2
"Santa Cruz",2012,266918,3,0.00704615729579064,3,0.814697028640925,2
"Santa Cruz",2013,269016,3,0.00703508312816215,3,0.786009186341873,2
"Santa Cruz",2014,270890,3,0.0070237969268341,3,0.696612840871918,2
"Santa Cruz",2015,273594,3,0.00703188335083375,3,0.998191147698328,3
"Santa Cruz",2016,275902,3,0.00702829687973138,3,0.843585751149514,3
"Shasta",1981,118600,3,0.00493364948625151,3,NA,NA
"Shasta",1982,121100,3,0.00493339308265776,3,2.1079258010118,4
"Shasta",1983,122500,3,0.00488514914659435,3,1.15606936416185,3
"Shasta",1984,124500,3,0.00486575213975847,3,1.63265306122449,4
"Shasta",1985,127500,3,0.00488262551219699,3,2.40963855421687,5
"Shasta",1986,130200,3,0.0048687457931344,3,2.11764705882353,5
"Shasta",1987,132700,3,0.00484518767343362,3,1.92012288786482,4
"Shasta",1988,136200,3,0.00485371155696518,3,2.63752825923135,5
"Shasta",1989,140100,3,0.0048694866358486,3,2.86343612334802,5
"Shasta",1990,145300,3,0.00491575884701265,3,3.71163454675232,5
"Shasta",1991,150857,3,0.00500461873193125,3,3.82450103234687,5
"Shasta",1992,155126,3,0.00504918172373673,3,2.82983222521991,5
"Shasta",1993,157278,3,0.00504892557125204,3,1.38725938914173,4
"Shasta",1994,158558,3,0.00504657381821284,3,0.813845547374712,3
"Shasta",1995,159389,3,0.0050411208633626,3,0.524098437164949,3
"Shasta",1996,159889,3,0.00502204969696174,3,0.313697933985407,2
"Shasta",1997,160627,3,0.00498719738334753,3,0.461570214336196,2
"Shasta",1998,161571,3,0.00494738221960968,3,0.587696962528093,3
"Shasta",1999,162048,3,0.0048896870866402,3,0.295226247284476,2
"Shasta",2000,162889,3,0.00483040787260788,3,0.518982030015798,3
"Shasta",2001,165590,3,0.00483378637735136,3,1.6581844077869,4
"Shasta",2002,168304,3,0.00484669543859334,3,1.63898786158584,4
"Shasta",2003,170782,3,0.00485678247645172,3,1.47233577336249,4
"Shasta",2004,172729,3,0.00485591473264609,3,1.14004988816152,3
"Shasta",2005,173862,3,0.00484711481917913,3,0.655940809012962,3
"Shasta",2006,174747,3,0.00483846557287502,3,0.509024398661007,2
"Shasta",2007,175546,3,0.00482273523533561,3,0.457232456065054,2
"Shasta",2008,176240,3,0.00480160743780544,3,0.395337974092261,2
"Shasta",2009,176756,3,0.00478149085097179,3,0.292782569223786,1
"Shasta",2010,177248,3,0.00476167193657838,3,0.27834981556496,1
"Shasta",2011,177694,3,0.00473385675696952,3,0.251624842029247,1
"Shasta",2012,177693,3,0.00469077704898481,3,-0.000562765203101962,1
"Shasta",2013,178517,3,0.00466842840124797,3,0.463721137017215,2
"Shasta",2014,178943,3,0.00463974046099329,3,0.238632735257707,1
"Shasta",2015,179036,3,0.00460156387786235,3,0.0519718569600376,1
"Shasta",2016,178592,3,0.00454943275635909,3,-0.247994816684913,1
"Sierra",1981,3080,1,0.000128125129997088,1,NA,NA
"Sierra",1982,3150,1,0.000128325253595144,1,2.27272727272727,5
"Sierra",1983,3250,1,0.000129605997766789,1,3.17460317460317,5
"Sierra",1984,3240,1,0.000126626802673233,1,-0.307692307692308,3
"Sierra",1985,3230,1,0.000123693179642324,1,-0.308641975308642,3
"Sierra",1986,3210,1,0.000120035898586493,1,-0.619195046439629,2
"Sierra",1987,3160,1,0.000115378998101358,1,-1.55763239875389,1
"Sierra",1988,3230,1,0.000115106375396458,1,2.21518987341772,5
"Sierra",1989,3230,1,0.000112265823224775,1,0,3
"Sierra",1990,3280,1,0.000110968265782529,1,1.54798761609907,5
"Sierra",1991,3322,1,0.000110205979354459,1,1.28048780487805,4
"Sierra",1992,3345,1,0.000108876093407291,1,0.692354003612282,4
"Sierra",1993,3423,1,0.000109884867752615,1,2.33183856502242,5
"Sierra",1994,3489,1,0.000111047667426081,1,1.92813321647677,5
"Sierra",1995,3527,1,0.000111551194154426,1,1.08913728862138,4
"Sierra",1996,3582,1,0.000112509190841878,1,1.55939892259711,5
"Sierra",1997,3602,1,0.000111836023674835,1,0.558347292015634,4
"Sierra",1998,3617,1,0.000110754290611114,1,0.416435313714603,4
"Sierra",1999,3593,1,0.000108416306910904,1,-0.663533314901852,2
"Sierra",2000,3553,1,0.000105362787980624,1,-1.11327581408294,1
"Sierra",2001,3603,1,0.00010517623236667,1,1.40726146918097,4
"Sierra",2002,3576,1,0.000102979031326705,1,-0.749375520399667,2
"Sierra",2003,3555,1,0.000101098837721691,1,-0.587248322147651,2
"Sierra",2004,3506,1,9.85638604557266e-05,1,-1.37834036568214,1
"Sierra",2005,3449,1,9.6154990805057e-05,1,-1.62578436965203,1
"Sierra",2006,3427,1,9.48881612745438e-05,1,-0.637866048129893,2
"Sierra",2007,3384,1,9.29678604831537e-05,1,-1.25474175663846,1
"Sierra",2008,3314,1,9.02889641902362e-05,1,-2.06855791962175,1
"Sierra",2009,3264,1,8.82956512795714e-05,1,-1.50875075437538,1
"Sierra",2010,3247,1,8.72289040105953e-05,1,-0.520833333333333,2
"Sierra",2011,3234,1,8.61553724494886e-05,1,-0.400369571912535,3
"Sierra",2012,3233,1,8.53454114645365e-05,1,-0.0309214594928881,3
"Sierra",2013,3219,1,8.41806159840083e-05,1,-0.433034333436437,3
"Sierra",2014,3202,1,8.30233591484469e-05,1,-0.528114321217769,2
"Sierra",2015,3203,1,8.23231590338988e-05,1,0.0312304809494066,4
"Sierra",2016,3203,1,8.15928659661025e-05,1,0,3
"Siskiyou",1981,40350,2,0.00167852240109822,2,NA,NA
"Siskiyou",1982,41000,2,0.0016702652055241,2,1.61090458488228,5
"Siskiyou",1983,41250,2,0.00164499920242463,2,0.609756097560976,4
"Siskiyou",1984,41150,2,0.00160823855864306,2,-0.242424242424242,1
"Siskiyou",1985,41350,2,0.00158350247003408,2,0.486026731470231,4
"Siskiyou",1986,41300,2,0.00154438710642435,2,-0.120918984280532,2
"Siskiyou",1987,41200,2,0.00150430845625822,2,-0.242130750605327,1
"Siskiyou",1988,41650,2,0.0014842664195859,2,1.09223300970874,5
"Siskiyou",1989,42400,2,0.00147370616245525,2,1.80072028811525,5
"Siskiyou",1990,43300,2,0.00146491643548278,2,2.12264150943396,5
"Siskiyou",1991,43841,2,0.00145440708635727,2,1.24942263279446,5
"Siskiyou",1992,44145,2,0.0014368714928146,2,0.693414839989964,4
"Siskiyou",1993,44487,2,0.00142811805775944,2,0.774719673802243,5
"Siskiyou",1994,44888,2,0.00142869237472684,2,0.901386922022164,5
"Siskiyou",1995,45020,2,0.00142388283550674,2,0.294065229014436,4
"Siskiyou",1996,44781,2,0.00140655334312957,2,-0.530875166592625,1
"Siskiyou",1997,44726,2,0.00138866685032779,2,-0.122819945959224,1
"Siskiyou",1998,44675,2,0.00136797012249143,2,-0.114027634932701,2
"Siskiyou",1999,44352,2,0.00133829113390271,2,-0.72299944040291,1
"Siskiyou",2000,44281,2,0.00131313527007318,2,-0.160082972582973,1
"Siskiyou",2001,44331,2,0.00129407925535578,2,0.11291524581649,3
"Siskiyou",2002,44331,2,0.00127661169959289,2,0,3
"Siskiyou",2003,44491,2,0.001265256930823,2,0.36092125149444,4
"Siskiyou",2004,44691,2,0.00125639403526152,2,0.449529118248635,4
"Siskiyou",2005,44865,2,0.00125079549506201,2,0.389340135597771,4
"Siskiyou",2006,44918,2,0.00124370774091916,2,0.11813217430068,3
"Siskiyou",2007,44877,2,0.00123289558951019,2,-0.0912774388886415,2
"Siskiyou",2008,44952,2,0.00122470413949291,2,0.167123470820242,3
"Siskiyou",2009,44996,2,0.00121720316328909,2,0.0978821854422495,3
"Siskiyou",2010,44962,2,0.00120787988362316,2,-0.0755622722019735,2
"Siskiyou",2011,44854,2,0.00119493292388663,2,-0.240202837952048,1
"Siskiyou",2012,44841,2,0.00118372211428434,2,-0.0289829223703572,3
"Siskiyou",2013,44829,2,0.00117233079650423,2,-0.0267612229878905,3
"Siskiyou",2014,44811,2,0.0011618862419741,2,-0.0401525798032524,2
"Siskiyou",2015,44776,2,0.00115082790162406,2,-0.0781058222311486,2
"Siskiyou",2016,44739,2,0.00113967631297454,2,-0.0826335536894765,2
"Solano",1981,241900,4,0.0100628145929531,4,NA,NA
"Solano",1982,250700,4,0.0102130606591437,4,3.63786688714345,5
"Solano",1983,258500,4,0.0103086616685277,4,3.111288392501,4
